checking_balance,months_loan_duration,amount,savings_balance,installment_rate,age,existing_credits,dependents,employment_months,residence_months,credit_history_delayed,credit_history_fully repaid,credit_history_fully repaid this bank,credit_history_repaid,purpose_car (new),purpose_car (used),purpose_domestic appliances,purpose_education,purpose_furniture,purpose_others,purpose_radio/tv,purpose_repairs,purpose_retraining,personal_status_divorced,personal_status_married,personal_status_single,other_debtors_guarantor,other_debtors_none,property_other,property_real estate,property_unknown/none,installment_plan_none,installment_plan_stores,housing_own,housing_rent,foreign_worker_yes,job_skilled employee,job_unemployed non-resident,job_unskilled resident,gender_male,target
778.0,9,745,14.0,3,28,1,1,24,9,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1
5.0,6,2063,13.0,4,30,1,1,6,36,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,0
196.0,60,6288,46.0,4,42,1,1,24,60,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,1
0.0,24,6842,0.0,2,46,2,2,36,204,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
0.0,12,3527,0.0,2,45,1,2,2,12,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
0.0,10,1546,31.0,3,31,1,2,24,11,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0
0.0,24,929,0.0,4,31,1,1,84,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,True,0
0.0,4,1455,34.0,2,42,3,2,60,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
-9.0,15,1845,17.0,4,46,1,1,7,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,0
151.0,48,8358,579.0,1,30,2,1,5,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,0
-34.0,24,3349,783.0,4,30,1,2,2,120,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,1
0.0,12,2859,0.0,4,38,1,1,0,288,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,0
0.0,18,1533,63.0,4,43,1,2,6,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,1
0.0,24,3621,475.0,2,31,2,1,168,252,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,1
130.0,18,3590,61.0,3,40,3,2,0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,0
-28.0,36,2145,70.0,2,24,2,1,84,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,1
124.0,24,4113,595.0,3,28,1,1,0,132,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,1
0.0,36,10974,84.0,4,26,2,1,0,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,1
-47.0,12,1893,73.0,4,29,1,1,24,252,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,0
-21.0,24,1231,1675.0,4,57,2,1,180,84,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,0
713.0,30,3656,0.0,4,49,2,1,228,180,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,True,0
177.0,9,1154,82.0,2,37,3,1,132,228,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
-47.0,28,4006,89.0,3,45,1,1,12,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,1
175.0,24,3069,172.0,4,30,1,1,192,204,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,0
0.0,6,1740,4.0,2,30,2,1,204,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,0
21.0,21,2353,56.0,1,47,2,1,24,264,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
0.0,15,3556,0.0,3,29,1,1,24,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,True,0
0.0,24,2397,674.0,3,35,2,1,216,5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,1
73.0,6,454,15.0,3,22,1,1,11,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
42.0,30,1715,0.0,4,26,1,1,36,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,0
188.0,27,2520,691.0,4,23,2,1,12,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,1
0.0,15,3568,25.0,4,54,1,1,84,10,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,0
0.0,42,7166,0.0,2,29,1,1,72,84,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,0
-28.0,11,3939,56.0,1,40,2,2,36,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
112.0,15,1514,421.0,4,22,1,1,36,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,0
0.0,24,7393,98.0,1,43,1,2,24,288,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
-49.0,24,1193,19.0,1,29,2,1,0,252,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,1
-44.0,60,7297,23.0,4,36,1,1,120,96,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,False,False,True,1
0.0,30,2831,47.0,4,33,1,1,36,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,0
661.0,24,1258,572.0,3,57,1,1,36,48,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,0
121.0,6,753,89.0,2,64,1,1,36,36,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,0
161.0,18,2427,0.0,4,42,2,1,120,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
0.0,24,2538,42.0,4,47,2,2,156,216,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,1
118.0,15,1264,208.0,2,25,1,1,36,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,1
185.0,30,8386,84.0,2,49,1,1,60,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,1
0.0,48,4844,14.0,3,33,1,1,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,True,1
431.0,21,2923,239.0,1,28,1,1,24,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,0
-33.0,36,8229,85.0,2,26,1,2,24,8,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,1
0.0,24,2028,5.0,2,30,2,1,48,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
-44.0,15,1433,91.0,4,25,2,1,12,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0
739.0,42,6289,42.0,2,33,2,1,9,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
0.0,13,1409,447.0,2,64,1,1,0,240,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
-12.0,24,6579,21.0,4,29,1,1,0,10,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,0
97.0,24,1743,40.0,4,48,2,1,156,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
0.0,12,3565,0.0,2,37,2,2,5,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
0.0,15,1569,455.0,4,34,1,2,108,264,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,True,0
-37.0,18,1936,0.0,2,23,2,1,72,252,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,0
-18.0,36,3959,75.0,4,30,1,1,0,36,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
0.0,12,2390,0.0,4,50,1,1,204,12,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
0.0,12,1736,48.0,3,31,1,1,48,240,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
-30.0,30,3857,20.0,4,40,1,1,36,60,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,0
0.0,12,804,44.0,4,38,1,1,156,192,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
